Class Year,Type,Name,Position,Height,Weight,Transfer Rating,HS Rating,Transfer Stars,HS Stars,High School,Hometown City,Hometown State,Previous School,Status,Profile URL,location,lat,lon
2020,Recruit,Rome Odunze,WR,6-3,205,,94.0,,4,Bishop Gorman,Las Vegas,NV,,Enrolled,https://247sports.com/Player/rome-odunze-46055828/,"Las Vegas, NV",36.1674263,-115.1484131
2020,Recruit,Ethan Garbers,PRO,6-3,193,,94.0,,4,Corona Del Mar,Newport Beach,CA,,Enrolled,https://247sports.com/Player/ethan-garbers-46053994/,"Newport Beach, CA",33.6170092,-117.9294401
2020,Recruit,Myles Murao,OG,6-2,312,,94.0,,4,Mater Dei,Santa Ana,CA,,Enrolled,https://247sports.com/Player/myles-murao-46048409/,"Santa Ana, CA",33.7494951,-117.873221
2020,Recruit,Geirean Hatchett,OG,6-4,279,,92.0,,4,Ferndale,Ferndale,WA,,Enrolled,https://247sports.com/Player/geirean-hatchett-46045864/,"Ferndale, WA",48.8466698,-122.589723
2020,Recruit,Jacobe Covington,CB,6-1,196,,92.0,,4,Saguaro,Scottsdale,AZ,,Enrolled,https://247sports.com/Player/jacobe-covington-46055059/,"Scottsdale, AZ",33.4942189,-111.926018
2020,Recruit,Sam Adams II,RB,6-1,194,,91.0,,4,Eastside Catholic,Sammamish,WA,,Enrolled,https://247sports.com/Player/sam-adams-ii-46043149/,"Sammamish, WA",47.6017554,-122.0416844
2020,Recruit,Jack Yary,TE,6-6.5,255,,91.0,,4,Murrieta Valley,Murrieta,CA,,Enrolled,https://247sports.com/Player/jack-yary-46052147/,"Murrieta, CA",33.560832,-117.210656
2020,Recruit,Mark Redman,TE,6-6,239,,91.0,,4,Corona Del Mar,Newport Beach,CA,,Enrolled,https://247sports.com/Player/mark-redman-46053505/,"Newport Beach, CA",33.6170092,-117.9294401
2020,Recruit,Makell Esteen,CB,6-1,176,,89.0,,3,Lawndale,Lawndale,CA,,Enrolled,https://247sports.com/Player/makell-esteen-46046970/,"Lawndale, CA",33.8951219,-118.3526323
2020,Recruit,Sawyer Racanelli,WR,6-2,208,,89.0,,3,Hockinson,Brush Prairie,WA,,Enrolled,https://247sports.com/Player/sawyer-racanelli-46048393/,"Brush Prairie, WA",45.732839,-122.5433169
2020,Recruit,Elijah Jackson,WR,6-0,182,,88.0,,3,Lawndale,Lawndale,CA,,Enrolled,https://247sports.com/Player/elijah-jackson-46056573/,"Lawndale, CA",33.8951219,-118.3526323
2020,Recruit,Samuel Peacock,OT,6-6,275,,87.0,,3,Gig Harbor,Gig Harbor,WA,,Enrolled,https://247sports.com/Player/samuel-peacock-46084225/,"Gig Harbor, WA",47.3259697,-122.5878659
2020,Recruit,Gaard Memmelaar,OT,6-4,299,,87.0,,3,Middleton,Middleton,ID,,Enrolled,https://247sports.com/Player/gaard-memmelaar-46056981/,"Middleton, ID",43.7068282,-116.620135
2020,Recruit,Jay'Veon Sunday,RB,5-11,196,,86.0,,3,Waco Connally,Waco,TX,,Enrolled,https://247sports.com/Player/jayveon-sunday-46056699/,"Waco, TX",31.5491899,-97.1474628
2020,Recruit,Cooper McDonald,OLB,6-2,215,,86.0,,3,Justin Northwest,Justin,TX,,Enrolled,https://247sports.com/Player/cooper-mcdonald-46047171/,"Justin, TX",33.0848442,-97.2961286
2020,Recruit,James Smith,CB,6-1,182,,85.0,,3,St. John Bosco,Bellflower,CA,,Enrolled,https://247sports.com/Player/james-smith-46057515/,"Bellflower, CA",33.8825705,-118.1167679
2020,Recruit,Carson Bruener,ILB,6-1,201,,85.0,,3,Redmond,Redmond,WA,,Enrolled,https://247sports.com/Player/carson-bruener-46049987/,"Redmond, WA",47.6694141,-122.1238767
2020,Recruit,Mason West,TE,6-3,242,,85.0,,3,La Habra,La Habra,CA,,Enrolled,https://247sports.com/Player/mason-west-46058708/,"La Habra, CA",33.9316066,-117.9454867
2020,Recruit,Triston Brown,P,6-1,190,,78.0,,2,Mt. San Antonio College,Walnut,CA,,Enrolled,https://247sports.com/Player/triston-brown-46081414/,"Walnut, CA",34.0203253,-117.8659441
2020,Recruit,Mason Wheeler,WR,5-10,170,,76.0,,2,Skyview,Vancouver,WA,,Enrolled,https://247sports.com/Player/mason-wheeler-46076798/,"Vancouver, WA",45.6306954,-122.6744557
2020,Recruit,Jaden Green,LS,5-10,201,,74.0,,2,Mesa,Mesa,AZ,,Enrolled,https://247sports.com/Player/jaden-green-46093548/,"Mesa, AZ",33.4151005,-111.831455
2020,Recruit,Addison Shrock,K,6-1,170,,,,0,Squalicum,Bellingham,WA,,Enrolled,https://247sports.com/Player/addison-shrock-46109372/,"Bellingham, WA",48.7544012,-122.478836
2021,Recruit,Sam Huard,QB,6-2,190,,98.0,,5,Kennedy Catholic,Burien,WA,,Enrolled,https://247sports.com/Player/sam-huard-46048437/,"Burien, WA",47.469918,-122.3485274
2021,Recruit,Owen Prentice,IOL,6-3,295,,94.0,,4,O'Dea,Seattle,WA,,Enrolled,https://247sports.com/Player/owen-prentice-46054300/,"Seattle, WA",47.6038321,-122.330062
2021,Recruit,Jabez Tinae,WR,6-1,187,,90.0,,4,Kennedy Catholic,Burien,WA,,Enrolled,https://247sports.com/Player/jabez-tinae-46048642/,"Burien, WA",47.469918,-122.3485274
2021,Recruit,Will Latu,LB,6-2,221,,90.0,,4,Bethel,Spanaway,WA,,Enrolled,https://247sports.com/Player/will-latu-46049885/,"Spanaway, WA",47.0898165,-122.4176008
2021,Recruit,Emeka Megwa,RB,6-1,220,,90.0,,4,Keller Timber Creek,Keller,TX,,Enrolled,https://247sports.com/Player/emeka-megwa-46056677/,"Keller, TX",32.9299655,-97.2271249
