Class Year,Type,Name,Position,Height,Weight,Transfer Rating,HS Rating,Transfer Stars,HS Stars,High School,Hometown City,Hometown State,Previous School,Status,Profile URL,location,lat,lon
2018,Recruit,Zach Sterr,P,6-2,230,,,,0,Absegami,Galloway,NJ,,Enrolled,https://247sports.com/Player/zach-sterr-46057932/,"Galloway, NJ",40.3688911,-74.1561383
2018,Recruit,Freddie Recio,DT,6-2,275,,,,0,St. Peter's Prep,Jersey City,NJ,,Enrolled,https://247sports.com/Player/freddie-recio-46057929/,"Jersey City, NJ",40.7215682,-74.047455
2018,Recruit,Jonathan Pimentel,TE,6-3,220,,,,0,Manalapan,Englishtown,NJ,,Enrolled,https://247sports.com/Player/jonathan-pimentel-46057926/,"Englishtown, NJ",40.2973319,-74.3582041
2018,Recruit,Brandon Myers,FB,6-1,221,,,,0,Brdgwtr-raritn Sch,Bridgewater,NJ,,Enrolled,https://247sports.com/Player/brandon-myers-46057924/,"Bridgewater, NJ",40.5598127,-74.5517146
2018,Recruit,Anthony Marshall,S,5-10,195,,,,0,Middlesex,Middlesex,NJ,,Enrolled,https://247sports.com/Player/anthony-marshall-46057923/,"Middlesex, NJ",40.4279708,-74.3963102
2018,Recruit,Nick Johnston,P,5-10,189,,,,0,Fredonia,Fredonia,NY,,Enrolled,https://247sports.com/Player/nick-johnston-46057922/,"Fredonia, NY",42.4400476,-79.3314725
2018,Recruit,Javis Hanks,CB,5-7,153,,,,0,Malcolm X Shabazz,Newark,NJ,,Enrolled,https://247sports.com/Player/javis-hanks-46042287/,"Newark, NJ",40.735657,-74.1723667
2018,Recruit,Liam Flite,OT,6-5,280,,,,0,Highland Regional,Blackwood,NJ,,Enrolled,https://247sports.com/Player/liam-flite-46057918/,"Blackwood, NJ",39.799232,-75.0641699
2018,Recruit,Austin Albericci,PRO,6-0,175,,,,0,Northern Valley Regional - Demarest,Demarest,NJ,,Enrolled,https://247sports.com/Player/austin-albericci-46057914/,"Demarest, NJ",40.9573205,-73.9634708
2019,Recruit,Kay'ron Lynch-Adams,RB,5-10,198,,89.0,,3,Harding,Warren,OH,,Enrolled,https://247sports.com/Player/kayron-lynch-adams-46051728/,"Warren, OH",39.4203978,-84.180897
2019,Recruit,Rayyan Buell,DT,6-2,280,,88.0,,3,Hornell,Hornell,NY,,Enrolled,https://247sports.com/Player/rayyan-buell-46056218/,"Hornell, NY",42.3278477,-77.6611025
2019,Recruit,Mohamed Toure,ILB,6-2,213,,87.0,,3,Pleasantville,Pleasantville,NJ,,Enrolled,https://247sports.com/Player/mohamed-toure-46047722/,"Pleasantville, NJ",39.3898388,-74.5240422
2019,Recruit,Zukudo Igwenagu,OLB,6-4,216,,86.0,,3,Worcester Academy,Worcester,MA,,Enrolled,https://247sports.com/Player/zukudo-igwenagu-46052130/,"Worcester, MA",42.2625621,-71.8018877
2019,Recruit,Brian Ugwu,OLB,6-2,222,,86.0,,3,Hillside,Hillside,NJ,,Enrolled,https://247sports.com/Player/brian-ugwu-46051457/,"Hillside, NJ",40.701213,-74.2301459
2019,Recruit,Stanley King,WR,6-5,175,,86.0,,3,Camden Eastside,Camden,NJ,,Enrolled,https://247sports.com/Player/stanley-king-88590/,"Camden, NJ",39.9448402,-75.1198911
2019,Recruit,Aaron Young,RB,5-10,190,,86.0,,3,Coatesville,Coatesville,PA,,Enrolled,https://247sports.com/Player/aaron-young-46043199/,"Coatesville, PA",39.9831616,-75.8238355
2019,Recruit,Isaiah Washington,WR,6-3,192,,85.0,,3,Trinity Christian Academy,Jacksonville,FL,,Enrolled,https://247sports.com/Player/isaiah-washington-46039562/,"Jacksonville, FL",30.3262247,-81.6579179
2019,Recruit,Donald Williams,CB,6-1,180,,85.0,,3,Camden,Camden,NJ,,Enrolled,https://247sports.com/Player/donald-williams-46052021/,"Camden, NJ",39.9448402,-75.1198911
2019,Recruit,Devin Baldwin,SDE,6-5,260,,84.0,,3,Southfield,Southfield,MI,,Enrolled,https://247sports.com/Player/devin-baldwin-46046105/,"Southfield, MI",42.4733689,-83.2218731
2019,Recruit,Malachi Burby,DT,6-2,270,,84.0,,3,Cheshire Academy,Cheshire,CT,,Enrolled,https://247sports.com/Player/malachi-burby-46038557/,"Cheshire, CT",41.4989355,-72.9009925
2019,Recruit,C.J. Hanson,OG,6-4,295,,84.0,,3,St. John Vianney Regional,Holmdel,NJ,,Enrolled,https://247sports.com/Player/cj-hanson-46049448/,"Holmdel, NJ",40.3451095,-74.1840322
2019,Recruit,T.J. Robinson,S,6-3,181,,83.0,,3,Riverview,Riverview,FL,,Enrolled,https://247sports.com/Player/tj-robinson-46052128/,"Riverview, FL",27.871197,-82.3269883
2019,Recruit,Omari Cooper,OT,6-5,300,,83.0,,3,San Diego Mesa College,San Diego,CA,,Enrolled,https://247sports.com/Player/omari-cooper-46058097/,"San Diego, CA",32.7174202,-117.162772
2019,Recruit,Cole Snyder,PRO,6-0.5,193,,82.0,,3,Southwestern Senior,Jamestown,NY,,Enrolled,https://247sports.com/Player/cole-snyder-46051732/,"Jamestown, NY",42.0965167,-79.2380322
2019,Recruit,Darius Gooden,CB,6-2,195,,81.0,,3,West Side,Newark,NJ,,Enrolled,https://247sports.com/Player/darius-gooden-46076670/,"Newark, NJ",40.735657,-74.1723667
2019,Recruit,Anton Oskarsson,OT,6-5,270,,81.0,,3,Sweden,Sweden,SWE,,Enrolled,https://247sports.com/Player/anton-oskarsson-46042393/,"Sweden, SWE",59.3587062,17.8736682
2019,Recruit,Chris Conti,OLB,6-2,215,,80.0,,3,DePaul Catholic,Wayne,NJ,,Enrolled,https://247sports.com/Player/chris-conti-46052843/,"Wayne, NJ",40.9491723,-74.2376802
2019,Recruit,Monterio Hunt,WR,6-1,185,,80.0,,3,Northwest Mississippi C.C.,Senatobia,MS,,Enrolled,https://247sports.com/Player/monterio-hunt-81364/,"Senatobia, MS",34.6187807,-89.9646282
2019,Recruit,Christian Dremel,WR,5-9,180,,,,0,Don Bosco Prep,Ramsey,NJ,,Enrolled,https://247sports.com/Player/christian-dremel-46116916/,"Ramsey, NJ",41.0573188,-74.1409771
2019,Recruit,Zamar Wise,PRO,6-3,205,,83.0,,3,Barringer,Newark,NJ,,Commit 9/30/2017,https://247sports.com/Player/zamar-wise-92170/,"Newark, NJ",40.735657,-74.1723667
2020,Recruit,Chris Long,ATH,6-0,160,,90.0,,4,Willingboro,Willingboro,NJ,,Enrolled,https://247sports.com/Player/chris-long-46055157/,"Willingboro, NJ",40.0289423,-74.8808221
